YDH,Load
1307403,638.426
1307404,607.975
1307405,588.1
1307406,576.588
1307407,577.769
1307408,591.008
1307409,636.718
1307410,731.822
1307411,780.533
1307412,776.147
1307413,767.304
1307414,761.105
1307415,751.327
1307416,735.323
1307417,723.238
1307418,724.991
1307419,722.388
1307420,717.87
1307421,728.356
1307422,742.319
1307423,755.313
1307500,757.244
1307501,714.249
1307502,660.003
1307503,614.148
1307504,579.174
1307505,561.588
1307506,551.442
1307507,548.841
1307508,556.352
1307509,579.881
1307510,622.365
1307511,670.391
1307512,714.103
1307513,736.424
1307514,738.5
1307515,732.488
1307516,708.052
1307517,694.752
1307518,688.877
1307519,687.3
1307520,680.745
1307521,704.824
1307522,724.018
1307523,739.192
1307600,742.912
1307601,701.816
1307602,654.136
1307603,610.533
1307604,579.03
1307605,560.895
1307606,553.315
1307607,552.901
1307608,557.227
1307609,573.925
1307610,607.035
1307611,652.678
1307612,700.275
1307613,725.101
1307614,735.168
1307615,730.78
1307616,717.438
1307617,700.511
1307618,683.288
1307619,676.638
1307620,674.12
1307621,692.799
1307622,717.191
1307623,749.94
1307700,763.11
1307701,710.726
1307702,652.626
1307703,610.67
1307704,585.755
1307705,573.921
1307706,571.46
1307707,575.215
1307708,591.719
1307709,647.373
1307710,743.531
1307711,795.817
1307712,788.96
1307713,777.003
1307714,763.96
1307715,754.261
1307716,739.743
1307717,731.286
1307718,720.008
1307719,717.649
1307720,720.29
1307721,738.641
1307722,760.111
1307723,778.213
1307800,775.742
1307801,722.014
1307802,657.246
1307803,610.798
1307804,580.983
1307805,561.614
1307806,550.881
1307807,548.485
1307808,567.24
1307809,615.816
1307810,691.244
1307811,743.407
1307812,768.19
1307813,786.07
1307814,797.168
1307815,803.088
1307816,800.633
1307817,794.316
1307818,781.123
1307819,768.107
1307820,758.612
1307821,771.392
1307822,779.943
1307823,792.737
1307900,783.211
1307901,722.519
1307902,654.704
1307903,607.157
1307904,577.947
1307905,560.057
1307906,553.829
1307907,551.582
1307908,570.666
1307909,620.26
1307910,718.018
1307911,765.57
1307912,768.422
1307913,767.925
1307914,766.802
1307915,767.773
1307916,754.135
1307917,746.993
1307918,737.352
1307919,732.595
1307920,730.797
1307921,745.137
1307922,755.796
1307923,778.525
1308000,784.291
1308001,729.772
1308002,663.643
1308003,614.441
1308004,584.044
1308005,566.959
1308006,559.01
1308007,560.917
1308008,576.556
1308009,629.896
1308010,733.373
1308011,781.586
1308012,773.053
1308013,765.667
1308014,755.049
1308015,748.884
1308016,730.822
1308017,721.939
1308018,709.275
1308019,703.365
1308020,700.905
1308021,715.095
1308022,736.324
1308023,765.192
1308100,776.151
1308101,724.783
1308102,658.411
1308103,610.099
1308104,575.896
1308105,558.785
1308106,552.817
1308107,555.765
1308108,571.1
1308109,620.989
1308110,718.609
1308111,770.855
1308112,769.774
1308113,757.038
1308114,749.355
1308115,745.624
1308116,732.799
1308117,724.492
1308118,714.008
1308119,710.085
1308120,707.378
1308121,718.311
1308122,731.648
1308123,749.616
1308200,758.847
1308201,715.138
1308202,655.979
1308203,605.095
1308204,569.738
1308205,550.441
1308206,538.888
1308207,536.429
1308208,541.722
1308209,563.818
1308210,608.271
1308211,657.744
1308212,701.343
1308213,721.68
1308214,722.231
1308215,717.108
1308216,702.384
1308217,686.475
1308218,680.669
1308219,680.543
1308220,680.739
1308221,696.165
1308222,708.474
1308223,725.115
1308300,730.425
1308301,685.156
1308302,633.251
1308303,586.524
1308304,551.96
1308305,531.313
1308306,519.967
1308307,516.681
1308308,519.827
1308309,535.261
1308310,570.182
1308311,618.487
1308312,667.946
1308313,695.986
1308314,701.219
1308315,700.336
1308316,688.861
1308317,674.359
1308318,659.473
1308319,654.571
1308320,653.567
1308321,671.817
1308322,691.68
1308323,719.399
1308400,729.596
1308401,673.32
1308402,613.786
1308403,570.133
1308404,547.315
1308405,528.469
1308406,525.011
1308407,529.391
1308408,544.913
1308409,596.378
1308410,699.806
1308411,753.936
1308412,751.844
1308413,743.251
1308414,736.607
1308415,735.034
1308416,722.391
1308417,727.341
1308418,721.184
1308419,713.549
1308420,715.377
1308421,729.428
1308422,749.831
1308423,768.252
1308500,767.849
1308501,706.78
1308502,638.497
1308503,587.441
1308504,557.251
1308505,537.968
1308506,527.292
1308507,528.622
1308508,541.446
1308509,596.41
1308510,700.84
1308511,751.762
1308512,744.226
1308513,735.124
1308514,739.449
1308515,732.491
1308516,720.038
1308517,716.787
1308518,702.331
1308519,691.26
1308520,690.998
1308521,703.554
1308522,716.892
1308523,750.82
1308600,765.204
1308601,711.012
1308602,641.338
1308603,587.227
1308604,575.077
1308605,556.327
1308606,545.735
1308607,558.487
1308608,576.784
1308609,629
1308610,719.332
1308611,754.913
1308612,748.666
1308613,738.291
1308614,729.44
1308615,721.243
1308616,680.994
1308617,674.687
1308618,662.094
1308619,671.028
1308620,691.959
1308621,725.135
1308622,736.684
1308623,756.744
1308700,762.886
1308701,712.74
1308702,641.23
1308703,580.63
1308704,553.331
1308705,536.452
1308706,523.68
1308707,524.474
1308708,537.714
1308709,593.206
1308710,698.777
1308711,753.705
1308712,760.133
1308713,761.379
1308714,758.755
1308715,751.75
1308716,731.642
1308717,722.68
1308718,708.294
1308719,706.599
1308720,698.212
1308721,707.6
1308722,723.208
1308723,747.113
1308800,761.122
1308801,709.758
1308802,640.387
1308803,590.497
1308804,548.516
1308805,528.34
1308806,515.485
1308807,515.271
1308808,530.328
1308809,579.545
1308810,671.81
1308811,726.384
1308812,735.631
1308813,735.385
1308814,731.818
1308815,723.838
1308816,709.519
1308817,698.975
1308818,695.424
1308819,689.844
1308820,688.072
1308821,697.391
1308822,706.243
1308823,711.961
1308900,723.609
1308901,675.463
1308902,616.759
1308903,569.799
1308904,531.255
1308905,511.145
1308906,500.832
1308907,499.453
1308908,504.958
1308909,525.084
1308910,575.875
1308911,617.017
1308912,662.27
1308913,672.885
1308914,669.801
1308915,658.229
1308916,642.531
1308917,620.777
1308918,610.588
1308919,607.104
1308920,607.878
1308921,630.76
1308922,635.657
1308923,669.486
1309000,691.207
1309001,649.112
1309002,600.91
1309003,553.081
1309004,520.946
1309005,503.759
1309006,492.847
1309007,493.385
1309008,496.104
1309009,517.106
1309010,556.649
1309011,606.093
1309012,650.06
1309013,675.064
1309014,669.825
1309015,657.284
1309016,643.737
1309017,624.943
1309018,615.899
1309019,615.212
1309020,613.685
1309021,627.189
1309022,648.318
1309023,672.962
1309100,687.069
1309101,633.13
1309102,576.074
1309103,536.763
1309104,508.701
1309105,496.45
1309106,486.157
1309107,489.181
1309108,505.688
1309109,561.249
1309110,666.97
1309111,722.035
1309112,724.938
1309113,724.683
1309114,739.521
1309115,739.994
1309116,735.114
1309117,735.835
1309118,726.13
1309119,719.21
1309120,702.824
1309121,717.48
1309122,725.414
1309123,753.901
1309200,767.107
1309201,712.506
1309202,635.177
1309203,596.793
1309204,558.165
1309205,531.146
1309206,528.766
1309207,527.618
1309208,543.001
1309209,605.045
1309210,713.507
1309211,754.884
1309212,752.912
1309213,753.234
1309214,756.835
1309215,745.146
1309216,746.104
1309217,731.559
1309218,723.794
1309219,716.845
1309220,719.653
1309221,741.274
1309222,751.931
1309223,772.664
1309300,785.126
1309301,725.046
1309302,656.093
1309303,605.077
1309304,573.24
1309305,558.044
1309306,547.913
1309307,549.16
1309308,564.619
1309309,620.155
1309310,719.117
1309311,763.278
1309312,754.315
1309313,742.846
1309314,735.643
1309315,730.558
1309316,718.57
1309317,710.749
1309318,696.395
1309319,692.156
1309320,701.153
1309321,722.749
1309322,736.804
1309323,761.213
1309400,771.517
1309401,717.4
1309402,651.185
1309403,600.081
1309404,567.073
1309405,551.234
1309406,541.417
1309407,536.11
1309408,554.874
1309409,608.253
1309410,707.265
1309411,749.996
1309412,740.516
1309413,728.452
1309414,718.934
1309415,713.437
1309416,701.919
1309417,694.501
1309418,682.423
1309419,668.455
1309420,666.731
1309421,676.562
1309422,694.984
1309423,724.215
1309500,751.144
1309501,695.876
1309502,630.519
1309503,580.613
1309504,548.025
1309505,523.02
1309506,512.349
1309507,517.203
1309508,534.35
1309509,587.008
1309510,691.092
1309511,737.882
1309512,745.09
1309513,741.756
1309514,737.234
1309515,730.346
1309516,709.144
1309517,701.49
1309518,687.293
1309519,681.587
1309520,680.078
1309521,689.372
1309522,701.612
1309523,711.402
1309600,726.273
1309601,670.482
1309602,616.479
1309603,569.537
1309604,534.861
1309605,517.625
1309606,510.89
1309607,512.988
1309608,519.01
1309609,546.092
1309610,589.487
1309611,636.363
1309612,670.887
1309613,683.45
1309614,679.874
1309615,672.627
1309616,657.226
1309617,638.636
1309618,626.07
1309619,618.131
1309620,619.585
1309621,633.699
1309622,648.617
1309623,667.512
1309700,693.393
1309701,652.81
1309702,603.833
1309703,562.326
1309704,530.815
1309705,509.536
1309706,499.862
1309707,497.932
1309708,502.645
1309709,516.938
1309710,549.411
1309711,592.969
1309712,645.907
1309713,679.277
1309714,685.056
1309715,684.956
1309716,667.041
1309717,642.988
1309718,628.112
1309719,639.895
1309720,650.1
1309721,658.833
1309722,660.671
1309723,679.623
1309800,698.676
1309801,641.07
1309802,581.506
1309803,532.999
1309804,501.582
1309805,486.087
1309806,479.873
1309807,482.971
1309808,499.941
1309809,556.726
1309810,655.48
1309811,711.886
1309812,721.54
1309813,721.738
1309814,722.565
1309815,711.006
1309816,692.791
1309817,679.827
1309818,658.364
1309819,651.167
1309820,646.693
1309821,661.1
1309822,674.544
1309823,704.407
1309900,720.935
1309901,660.91
1309902,596.687
1309903,543.953
1309904,515.99
1309905,495.092
1309906,486.976
1309907,490.632
1309908,506.804
1309909,555.753
1309910,653.945
1309911,711.687
1309912,718.517
1309913,723.529
1309914,722.098
1309915,721.669
1309916,705.045
1309917,695.05
1309918,678.782
1309919,667.46
1309920,663.914
1309921,680.669
1309922,682.098
1309923,710.617
1310000,723.533
1310001,667.889
1310002,600.162
1310003,552.174
1310004,509.535
1310005,497.094
1310006,490.028
1310007,489.147
1310008,503.286
1310009,559.256
1310010,660.534
1310011,716.48
1310012,723.319
1310013,723.727
1310014,720.787
1310015,719.463
1310016,706.502
1310017,705.525
1310018,698.906
1310019,687.722
1310020,689.307
1310021,706.196
1310022,719.372
1310023,724.867
1310100,727.053
1310101,672.632
1310102,602.482
1310103,553.594
1310104,518.91
1310105,503.983
1310106,488.65
1310107,491.641
1310108,507.999
1310109,563.205
1310110,662.851
1310111,711.448
1310112,709.201
1310113,704.357
1310114,711.884
1310115,716.753
1310116,714.808
1310117,710.232
1310118,707.037
1310119,701.127
1310120,701.221
1310121,713.767
1310122,720.525
1310123,736.666
1310200,744.989
1310201,693.086
1310202,626.421
1310203,573.975
1310204,541.421
1310205,514.162
1310206,507.496
1310207,518.015
1310208,523.315
1310209,574.735
1310210,672.546
1310211,732.591
1310212,748.015
1310213,754.083
1310214,767.745
1310215,776.942
1310216,761.86
1310217,754.489
1310218,738.435
1310219,730.587
1310220,726.496
1310221,730.483
1310222,728.688
1310223,722.648
1310300,726.838
1310301,677.961
1310302,621.265
1310303,570.54
1310304,536.43
1310305,516.683
1310306,505.346
1310307,502.297
1310308,509.367
1310309,530.24
1310310,566.297
1310311,611.855
1310312,653.467
1310313,678.761
1310314,678.19
1310315,672.787
1310316,651.746
1310317,630.617
1310318,619.359
1310319,623.665
1310320,633.697
1310321,653.2
1310322,660.79
1310323,666.001
1310400,677.056
1310401,636.232
1310402,584.799
1310403,544.861
1310404,512.829
1310405,494.616
1310406,485.612
1310407,483.861
1310408,487.094
1310409,505.336
1310410,532.249
1310411,575.174
1310412,619.535
1310413,645.506
1310414,655.87
1310415,657.437
1310416,651.095
1310417,642.465
1310418,633.606
1310419,635.503
1310420,644.073
1310421,663.773
1310422,667.4
1310423,671.847
1310500,699.598
1310501,648.849
1310502,589.158
1310503,547.671
1310504,522.993
1310505,503.847
1310506,498.285
1310507,501.688
1310508,518.617
1310509,573.557
1310510,657.411
1310511,702.78
1310512,713.899
1310513,713.07
1310514,702.172
1310515,692.682
1310516,678.137
1310517,670.164
1310518,656.141
1310519,641.401
1310520,636.549
1310521,647.014
1310522,662.194
1310523,680.292
1310600,711.743
1310601,658.601
1310602,592.964
1310603,545.533
1310604,512.446
1310605,496.476
1310606,487.093
1310607,486.224
1310608,500.997
1310609,552.668
1310610,636.302
1310611,685.156
1310612,690.459
1310613,701.124
1310614,701.685
1310615,699.916
1310616,692.808
1310617,699.238
1310618,699.255
1310619,694.392
1310620,697.283
1310621,707.521
1310622,710.555
1310623,710.409
1310700,711.881
1310701,654.802
1310702,587.489
1310703,537.744
1310704,504.489
1310705,486.756
1310706,479.717
1310707,480.373
1310708,497.685
1310709,549.754
1310710,634.675
1310711,679.65
1310712,684.35
1310713,677.599
1310714,674.001
1310715,671.038
1310716,658.866
1310717,650.836
1310718,638.004
1310719,630.128
1310720,628.289
1310721,636.814
1310722,649.36
1310723,666.979
1310800,703.252
1310801,654.916
1310802,589.729
1310803,540.335
1310804,507.01
1310805,494.794
1310806,488.108
1310807,487.77
1310808,504.314
1310809,556.965
1310810,639.348
1310811,694.099
1310812,704.649
1310813,707.662
1310814,712.27
1310815,721.613
1310816,711.395
1310817,700.137
1310818,680.553
1310819,666.803
1310820,662.754
1310821,668.828
1310822,678.218
1310823,691.637
1310900,710.121
1310901,657.432
1310902,591.933
1310903,536.61
1310904,502.913
1310905,483.763
1310906,474.76
1310907,473.588
1310908,485.047
1310909,533.122
1310910,608.423
1310911,665.994
1310912,685.65
1310913,687.39
1310914,692.316
1310915,688.104
1310916,674.258
1310917,672.436
1310918,666.982
1310919,660.342
1310920,652.168
1310921,653.881
1310922,651.75
1310923,655.638
1311000,676.431
1311001,625.637
1311002,569.264
1311003,515.759
1311004,482.926
1311005,464.55
1311006,454.511
1311007,449.016
1311008,455.221
1311009,478.908
1311010,514.631
1311011,562.697
1311012,601.645
1311013,626.958
1311014,628.208
1311015,626.776
1311016,616.466
1311017,607.159
1311018,597.784
1311019,594.738
1311020,600.828
1311021,614.927
1311022,620.413
1311023,629.05
1311100,656.783
1311101,616.443
1311102,568.472
1311103,531.899
1311104,499.899
1311105,484.729
1311106,477.193
1311107,475.68
1311108,479.211
1311109,495.304
1311110,520.46
1311111,557.337
1311112,595.11
1311113,613.02
1311114,616.061
1311115,611.945
1311116,602.333
1311117,587.544
1311118,573.871
1311119,571.589
1311120,578.763
1311121,599.37
1311122,615.526
1311123,630.496
1311200,671.385
1311201,625.568
1311202,569.012
1311203,531.68
1311204,505.409
1311205,492.6
1311206,488.095
1311207,491.456
1311208,509.413
1311209,563.781
1311210,641.252
1311211,690.613
1311212,697.329
1311213,697.15
1311214,693.987
1311215,689.616
1311216,675.937
1311217,668.471
1311218,653.341
1311219,640.43
1311220,637.539
1311221,644.64
1311222,656.796
1311223,670.449
1311300,707.464
1311301,656.725
1311302,594.21
1311303,547.08
1311304,518.035
1311305,500.653
1311306,495.705
1311307,497.502
1311308,512.542
1311309,561.094
1311310,640.4
1311311,689.068
1311312,697.489
1311313,695.39
1311314,694.155
1311315,694.045
1311316,687.02
1311317,685.27
1311318,677.848
1311319,671.765
1311320,663.13
1311321,670.296
1311322,680.222
1311323,685.286
1311400,714.597
1311401,664.388
1311402,596.142
1311403,549.426
1311404,519.076
1311405,500.392
1311406,492.396
1311407,491.009
1311408,507.862
1311409,555.83
1311410,634.886
1311411,680.624
1311412,684.347
1311413,676.369
1311414,673.149
1311415,668.598
1311416,657.24
1311417,656.529
1311418,647.208
1311419,642.399
1311420,636.546
1311421,647.086
1311422,657.454
1311423,675.234
1311500,693.501
1311501,643.606
1311502,577.754
1311503,529.355
1311504,497.269
1311505,478.638
1311506,467.851
1311507,468.064
1311508,482.968
1311509,528.529
1311510,607.833
1311511,667.159
1311512,680.62
1311513,681.204
1311514,681.98
1311515,679.168
1311516,665.792
1311517,657.639
1311518,645.462
1311519,633.216
1311520,627.769
1311521,633.783
1311522,641.156
1311523,653.745
1311600,690.631
1311601,646.832
1311602,583.445
1311603,538.129
1311604,506.083
1311605,488.062
1311606,481.334
1311607,479.442
1311608,494.104
1311609,543.899
1311610,619.535
1311611,675.462
1311612,687.413
1311613,684.323
1311614,677.547
1311615,670.59
1311616,657.061
1311617,650.518
1311618,638.115
1311619,629.01
1311620,621.444
1311621,624.267
1311622,624.874
1311623,629.894
1311700,663.378
1311701,628.01
1311702,575.186
1311703,528.479
1311704,494.836
1311705,476.129
1311706,465.414
1311707,466.366
1311708,472.02
1311709,493.282
1311710,525.132
1311711,568.321
1311712,598.714
1311713,605.095
1311714,602.158
1311715,593.186
1311716,578.133
1311717,568.513
1311718,559.049
1311719,560.713
1311720,564.001
1311721,576.582
1311722,583.187
1311723,591.074
1311800,625.786
1311801,594.226
1311802,544.298
1311803,502.786
1311804,473.562
1311805,456.457
1311806,449.511
1311807,449.112
1311808,452.038
1311809,466.97
1311810,491.12
1311811,527.744
1311812,563.064
1311813,584.762
1311814,585.324
1311815,578.451
1311816,570.133
1311817,555.6
1311818,549.059
1311819,551.101
1311820,562.869
1311821,583.323
1311822,598.45
1311823,613.339
1311900,653.674
1311901,605.344
1311902,540.127
1311903,490.119
1311904,462.985
1311905,448.12
1311906,442.88
1311907,445.154
1311908,462.803
1311909,512.915
