YDH,PowerDen
1710716,0.7157
1710717,0.40205
1710718,0.7055
1710719,0.65875
1710720,0.527
1710721,0.40715
1710722,0.21505
1710723,0.04862
1710800,0
1710801,0
1710802,0
1710803,0
1710804,0
1710805,0
1710806,0
1710807,0
1710808,0
1710809,0
1710810,0
1710811,0.04287188
1710812,0.244885
1710813,0.42041
1710814,0.57613
1710815,0.7142792
1710816,0.76925
1710817,0.7922
1710818,0.7616
1710819,0.7084479
1710820,0.5810589
1710821,0.410635
1710822,0.219045
1710823,0.055165
1710900,0
1710901,0
1710902,0
1710903,0
1710904,0
1710905,0
1710906,0
1710907,0
1710908,0
1710909,0
1710910,0
1710911,0.063665
1710912,0.2363
1710913,0.21998
1710914,0.1615
1710915,0.7023878
1710916,0.6001
1710917,0.7531
1710918,0.70125
1710919,0.64345
1710920,0.50915
1710921,0.068
1710922,0.04437
1710923,0.02159
1711000,0
1711001,0
1711002,0
1711003,0
1711004,0
1711005,0
1711006,0
1711007,0
1711008,0
1711009,0
1711010,0
1711011,0.020655
1711012,0.051085
1711013,0.06774499
1711014,0.273445
1711015,0.114325
1711016,0.26775
1711017,0.6788467
1711018,0.7950374
1711019,0.2567
1711020,0.52105
1711021,0.3621
1711022,0.18785
1711023,0.046155
1711100,0
1711101,0
1711102,0
1711103,0
1711104,0
1711105,0
1711106,0
1711107,0
1711108,0
1711109,0
1711110,0
1711111,0.00544
1711112,0.02992
1711113,0.110075
1711114,0.07531
1711115,0.106505
1711116,0.15385
1711117,0.21335
1711118,0.789655
1711119,0.2652
1711120,0.2703
1711121,0.4221735
1711122,0.02771
1711123,0.0711875
1711200,0
1711201,0
1711202,0
1711203,0
1711204,0
1711205,0
1711206,0
1711207,0
1711208,0
1711209,0
1711210,0
1711211,0.0876352
1711212,0.0221
1711213,0.4450812
1711214,0.08653
1711215,0.09078
1711216,0.7785302
1711217,0.29325
1711218,0.1377
1711219,0.16235
1711220,0.0748
1711221,0.1459583
1711222,0.042245
1711223,0.02499
1711300,0
1711301,0
1711302,0
1711303,0
1711304,0
1711305,0
1711306,0
1711307,0
1711308,0
1711309,0
1711310,0
1711311,0.01960312
1711312,0.24208
1711313,0.440725
1711314,0.55437
1711315,0.1766976
1711316,0.3383057
1711317,0.8109
1711318,0.78285
1711319,0.70125
1711320,0.4947
1711321,0.38675
1711322,0.23409
1711323,0.07676563
1711400,0
1711401,0
1711402,0
1711403,0
1711404,0
1711405,0
1711406,0
1711407,0
1711408,0
1711409,0
1711410,0
1711411,0.09579766
1711412,0.22627
1711413,0.312035
1711414,0.344335
1711415,0.7570674
1711416,0.227035
1711417,0.51935
1711418,0.4386
1711419,0.64685
1711420,0.23545
1711421,0.08075
1711422,0.2656852
1711423,0.015215
1711500,0
1711501,0
1711502,0
1711503,0
1711504,0
1711505,0
1711506,0
1711507,0
1711508,0
1711509,0
1711510,0
1711511,0.004335
1711512,0.008755
1711513,0.040035
1711514,0.02363
1711515,0.731034
1711516,0.08244999
1711517,0.17765
1711518,0.7889681
1711519,0.10795
1711520,0.5813375
1711521,0.01275
1711522,0.282294
1711523,0.00289
1711600,0
1711601,0
1711602,0
1711603,0
1711604,0
1711605,0
1711606,0
1711607,0
1711608,0
1711609,0
1711610,0
1711611,0.003995
1711612,0.04301
1711613,0.099025
1711614,0.200005
1711615,0.090525
1711616,0.07565
1711617,0.16745
1711618,0.787143
1711619,0.7047799
1711620,0.25075
1711621,0.20655
1711622,0.060265
1711623,0.0136
1711700,0
1711701,0
1711702,0
1711703,0
1711704,0
1711705,0
1711706,0
1711707,0
1711708,0
1711709,0
1711710,0
1711711,0.022185
1711712,0.04947
1711713,0.08261999
1711714,0.176205
1711715,0.23205
1711716,0.697085
1711717,0.42585
1711718,0.64515
1711719,0.50405
1711720,0.272
1711721,0.19975
1711722,0.09045694
1711723,0.00629
1711800,0
1711801,0
1711802,0
1711803,0
1711804,0
1711805,0
1711806,0
1711807,0
1711808,0
1711809,0
1711810,0
1711811,0.1117014
1711812,0.3022813
1711813,0.25126
1711814,0.30991
1711815,0.60537
1711816,0.748
1711817,0.8343641
1711818,0.7658499
1711819,0.67745
1711820,0.5886298
1711821,0.4406835
1711822,0.23409
1711823,0.073525
1711900,0
1711901,0
1711902,0
1711903,0
1711904,0
1711905,0
1711906,0
1711907,0
1711908,0
1711909,0
1711910,0
1711911,0.063155
1711912,0.22304
1711913,0.27574
1711914,0.216665
1711915,0.621435
1711916,0.6188
1711917,0.76755
1711918,0.7021
1711919,0.2520044
1711920,0.52445
1711921,0.30685
1711922,0.163285
1711923,0.07667
1712000,0
1712001,0
1712002,0
1712003,0
1712004,0
1712005,0
1712006,0
1712007,0
1712008,0
1712009,0
1712010,0
1712011,0.103275
1712012,0.263075
1712013,0.17595
1712014,0.471835
1712015,0.138125
1712016,0.64685
1712017,0.77095
1712018,0.6936
1712019,0.5933
1712020,0.06893686
1712021,0.1241
1712022,0.036465
1712023,0.002144672
1712100,0
1712101,0
1712102,0
1712103,0
1712104,0
1712105,0
1712106,0
1712107,0
1712108,0
1712109,0
1712110,0
1712111,0.016745
1712112,0.04182
1712113,0.05627
1712114,0.10608
1712115,0.1076823
1712116,0.7676815
1712117,0.35445
1712118,0.5423
1712119,0.6956334
1712120,0.357
1712121,0.3213
1712122,0.223805
1712123,0.07565
1712200,0
1712201,0
1712202,0
1712203,0
1712204,0
1712205,0
1712206,0
1712207,0
1712208,0
1712209,0
1712210,0
1712211,0.020315
1712212,0.01649
1712213,0.02788
1712214,0.485775
1712215,0.699465
1712216,0.6018
1712217,0.24395
1712218,0.7429
1712219,0.017
1712220,0.57205
1712221,0.0102
1712222,0.25449
1712223,0.085255
1712300,0
1712301,0
1712302,0
1712303,0
1712304,0
1712305,0
1712306,0
1712307,0
1712308,0
1712309,0
1712310,0
1712311,0.119935
1712312,0.287725
1712313,0.4829063
1712314,0.61064
1712315,0.7417982
1712316,0.7174
1712317,0.76245
1712318,0.74545
1712319,0.7038
1712320,0.5474
1712321,0.44625
1712322,0.260355
1712323,0.092905
1712400,0
1712401,0
1712402,0
1712403,0
1712404,0
1712405,0
1712406,0
1712407,0
1712408,0
1712409,0
1712410,0
1712411,0.1342111
1712412,0.2646156
1712413,0.473025
1712414,0.2317313
1712415,0.7353588
1712416,0.808122
1712417,0.814189
1712418,0.0867
1712419,0.7270326
1712420,0.6048467
1712421,0.034
1712422,0.017
1712423,0.010455
1712500,0
1712501,0
1712502,0
1712503,0
1712504,0
1712505,0
1712506,0
1712507,0
1712508,0
1712509,0
1712510,0
1712511,0.1377801
1712512,0.3226812
1712513,0.4941688
1712514,0.6433437
1712515,0.7823839
1712516,0.8263534
1712517,0.8459588
1712518,0.816122
1712519,0.735814
1712520,0.6153979
1712521,0.4633588
1712522,0.2805783
1712523,0.08015059
1712600,0
1712601,0
1712602,0
1712603,0
1712604,0
1712605,0
1712606,0
1712607,0
1712608,0
1712609,0
1712610,0
1712611,0.08738001
1712612,0.160055
1712613,0.316625
1712614,0.476085
1712615,0.718335
1712616,0.8207015
1712617,0.6241407
1712618,0.1292
1712619,0.1411
1712620,0.54655
1712621,0.33915
1712622,0.21131
1712623,0.03638
1712700,0
1712701,0
1712702,0
1712703,0
1712704,0
1712705,0
1712706,0
1712707,0
1712708,0
1712709,0
1712710,0
1712711,0.132685
1712712,0.286875
1712713,0.44115
1712714,0.43197
1712715,0.718675
1712716,0.36465
1712717,0.62135
1712718,0.58565
1712719,0.63325
1712720,0.26945
1712721,0.34
1712722,0.05015
1712723,0.025925
1712800,0
1712801,0
1712802,0
1712803,0
1712804,0
1712805,0
1712806,0
1712807,0
1712808,0
1712809,0
1712810,0
1712811,0.13957
1712812,0.312035
1712813,0.47464
1712814,0.62594
1712815,0.746725
1712816,0.7939
1712817,0.81345
1712818,0.7973
1712819,0.7038
1712820,0.51255
1712821,0.39525
1712822,0.23715
1712823,0.094775
1712900,0
1712901,0
1712902,0
1712903,0
1712904,0
1712905,0
1712906,0
1712907,0
1712908,0
1712909,0
1712910,0
1712911,0.124695
1712912,0.292655
1712913,0.45968
1712914,0.59772
1712915,0.737375
1712916,0.816
1712917,0.8245
1712918,0.7956
1712919,0.69955
1712920,0.5814
1712921,0.41395
1712922,0.25024
1712923,0.078625
1713000,0
1713001,0
1713002,0
1713003,0
1713004,0
1713005,0
1713006,0
1713007,0
1713008,0
1713009,0
1713010,0
1713011,0.122145
1713012,0.29648
1713013,0.454155
1713014,0.61455
1713015,0.3615492
1713016,0.792712
1713017,0.8077256
1713018,0.7759119
1713019,0.64175
1713020,0.5389
1713021,0.4199
1713022,0.257465
1713023,0.07157604
1713100,0
1713101,0
1713102,0
1713103,0
1713104,0
1713105,0
1713106,0
1713107,0
1713108,0
1713109,0
1713110,0
1713111,0.1561875
1713112,0.3299594
1713113,0.46784
1713114,0.50048
1713115,0.521645
1713116,0.70635
1713117,0.8143
1713118,0.731
1713119,0.6868
1713120,0.52955
1713121,0.4063
1713122,0.218875
1713123,0.1192399
1713200,0
1713201,0
1713202,0
1713203,0
1713204,0
1713205,0
1713206,0
1713207,0
1713208,0
1713209,0
1713210,0
1713211,0.12444
1713212,0.26129
1713213,0.416415
1713214,0.35428
1713215,0.743973
1713216,0.8068328
1713217,0.8189653
1713218,0.782922
1713219,0.7020793
1713220,0.2043558
1713221,0.1181588
1713222,0.0546562
1713223,0.06678803
1713300,0
1713301,0
1713302,0
1713303,0
1713304,0
1713305,0
1713306,0
1713307,0
1713308,0
1713309,0
1713310,0
1713311,0.1386562
1713312,0.3188031
1713313,0.4601156
1713314,0.6172594
1713315,0.5840797
1713316,0.7854391
1713317,0.8111647
1713318,0.7752865
1713319,0.3288582
1713320,0.2844493
1713321,0.09589236
1713322,0.2568134
1713323,0.1162908
1713400,0
1713401,0
1713402,0
1713403,0
1713404,0
1713405,0
1713406,0
1713407,0
1713408,0
1713409,0
1713410,0
1713411,0.03150313
1713412,0.08707187
1713413,0.175525
1713414,0.2568594
1713415,0.3156862
1713416,0.6647
1713417,0.76245
1713418,0.72675
1713419,0.44965
1713420,0.50575
1713421,0.04165
1713422,0.257805
1713423,0.035445
1713500,0
1713501,0
1713502,0
1713503,0
1713504,0
1713505,0
1713506,0
1713507,0
1713508,0
1713509,0
1713510,9.35E-05
1713511,0.09519999
1713512,0.277695
1713513,0.44557
1713514,0.59721
1713515,0.65246
1713516,0.75735
1713517,0.73015
1713518,0.73015
1713519,0.663
1713520,0.5559
1713521,0.4437
1713522,0.2754
1713523,0.110585
1713600,0.00017
1713601,0
1713602,0
1713603,0
1713604,0
1713605,0
1713606,0
1713607,0
1713608,0
1713609,0
1713610,0.000311708
1713611,0.153085
1713612,0.31671
1713613,0.487985
1713614,0.632995
1713615,0.750125
1713616,0.07762694
1713617,0.3415755
1713618,0.09049992
1713619,0.7072
1713620,0.5848
1713621,0.43095
1713622,0.267325
1713623,0.109225
1713700,0.00068
1713701,0
1713702,0
1713703,0
1713704,0
1713705,0
1713706,0
1713707,0
1713708,0
1713709,0
1713710,0.000708855
1713711,0.143225
1713712,0.30634
1713713,0.46478
1713714,0.608005
1713715,0.705925
1713716,0.78115
1713717,0.79985
1713718,0.7633
1713719,0.6936
1713720,0.57375
1713721,0.4284
1713722,0.26775
1713723,0.10081
1713800,0.00153
1713801,0
1713802,0
1713803,0
1713804,0
1713805,0
1713806,0
1713807,0
1713808,0
1713809,0
1713810,0.001293716
1713811,0.139995
1713812,0.299455
1713813,0.46852
1713814,0.610555
1713815,0.71774
1713816,0.7837
1713817,0.80155
1713818,0.76925
1713819,0.6817
1713820,0.544
1713821,0.425
1713822,0.25823
1713823,0.109565
1713900,0.002125
1713901,0
1713902,0
1713903,0
1713904,0
1713905,0
1713906,0
1713907,0
1713908,0
1713909,0
1713910,0.002054665
1713911,0.146965
1713912,0.30889
1713913,0.46733
1713914,0.606135
1713915,0.714085
1713916,0.77775
1713917,0.782
1713918,0.7463
1713919,0.663
1713920,0.5627
1713921,0.425
1713922,0.256275
1713923,0.109225
1714000,0.003145
1714001,0
1714002,0
1714003,0
1714004,0
1714005,0
1714006,0
1714007,0
1714008,0
1714009,0
1714010,0.002970341
1714011,0.14535
1714012,0.25823
1714013,0.48229
1714014,0.20111
1714015,0.040885
1714016,0.03315
1714017,0.1513
1714018,0.6341
1714019,0.59755
1714020,0.6318126
1714021,0.4812668
1714022,0.3115056
1714023,0.1374466
1714100,0.007384375
1714101,0
1714102,0
1714103,0
1714104,0
1714105,0
1714106,0
1714107,0
1714108,0
1714109,0
1714110,0
1714111,0.02969687
1714112,0.09652812
1714113,0.5052187
1714114,0.64685
1714115,0.6526732
1714116,0.7030541
1714117,0.7303522
1714118,0.7812728
1714119,0.7243133
1714120,0.59755
1714121,0.442
1714122,0.263925
1714123,0.1413227
1714200,0.008340625
1714201,0
1714202,0
1714203,0
1714204,0
1714205,0
1714206,0
1714207,0
1714208,0
1714209,0
1714210,0.00323
1714211,0.03320313
1714212,0.01981562
1714213,0.03247
1714214,0.04133125
1714215,0.03111
1714216,0.02975
1714217,0.0238
1714218,0.02465
1714219,0.0408
1714220,0.0901
1714221,0.02805
1714222,0.00816
1714223,0.01260203
1714300,0.0051
1714301,0
1714302,0
1714303,0
1714304,0
1714305,0
1714306,0
1714307,0
1714308,0
1714309,0
1714310,0.006402354
1714311,0.10982
1714312,0.314075
1714313,0.465205
1714314,0.61115
1714315,0.570605
1714316,0.63495
1714317,0.7293
1714318,0.73695
1714319,0.6732
1714320,0.5423
1714321,0.23205
1714322,0.195925
1714323,0.11424
1714400,0.005185
1714401,0
1714402,0
1714403,0
1714404,0
1714405,0
1714406,0
1714407,0
1714408,0
1714409,0
1714410,0.00561
1714411,0.12308
1714412,0.13736
1714413,0.290105
1714414,0.08338501
1714415,0.553265
1714416,0.2499
1714417,0.65705
1714418,0.6562
1714419,0.59075
1714420,0.4964
1714421,0.425
1714422,0.2329
1714423,0.107185
1714500,0.00731
1714501,0
1714502,0
1714503,0
1714504,0
1714505,0
1714506,0
1714507,0
1714508,0
1714509,0
1714510,0.00459
1714511,0.02446807
1714512,0.30328
1714513,0.03731805
1714514,0.00901
1714515,0.01394
1714516,0.05525
1714517,0.0544
1714518,0.0255
1714519,0.07735
1714520,0.0612
1714521,0.04675
1714522,0.0408
1714523,0.02295
1714600,0.00102
1714601,0
1714602,0
1714603,0
1714604,0
1714605,0
1714606,0
1714607,0
1714608,0
1714609,0
1714610,0.007055
1714611,0.056695
1714612,0.061795
1714613,0.085085
1714614,0.29971
1714615,0.7555181
1714616,0.13345
1714617,0.3621
1714618,0.6426
1714619,0.56015
1714620,0.4641
1714621,0.3706
1714622,0.289
1714623,0.127755
1714700,0.009264999
1714701,0
1714702,0
1714703,0
1714704,0
1714705,0
1714706,0
1714707,0
1714708,0
1714709,0
1714710,0.01180011
1714711,0.151215
1714712,0.284665
1714713,0.487985
1714714,0.60078
1714715,0.618885
1714716,0.6936
1714717,0.03655
1714718,0.7157
1714719,0.5831
1714720,0.53635
1714721,0.44965
1714722,0.26775
1714723,0.11628
1714800,0.009775
1714801,0
1714802,0
1714803,0
1714804,0
1714805,0
1714806,0
1714807,0
1714808,0
1714809,0
1714810,0.01319069
1714811,0.0646
1714812,0.0816
1714813,0.38386
1714814,0.55573
1714815,0.675155
1714816,0.7684
1714817,0.76075
1714818,0.7667
1714819,0.68255
1714820,0.5814
1714821,0.4216
1714822,0.2363
1714823,0.1054
1714900,0.01139
1714901,0
1714902,0
1714903,0
1714904,0
1714905,0
1714906,0
1714907,0
1714908,0
1714909,0
1714910,0.000425
1714911,0.073865
1714912,0.007905
1714913,0.036125
1714914,0.03961
1714915,0.03162
1714916,0.05015
1714917,0.02975
1714918,0.06715
1714919,0.0714
1714920,0.03655
1714921,0.0867
1714922,0.08755
1714923,0.028645
1715000,0.002975
1715001,0
1715002,0
1715003,0
1715004,0
1715005,0
1715006,0
1715007,0
1715008,0
1715009,0
1715010,0.004845
1715011,0.025925
1715012,0.05134
1715013,0.12784
1715014,0.17663
1715015,0.202725
1715016,0.2142
1715017,0.28645
1715018,0.4335
1715019,0.30855
1715020,0.0782
1715021,0.0306
1715022,0.0289
1715023,0.1538351
1715100,0.02098438
1715101,0
1715102,0
1715103,0
1715104,0
1715105,0
1715106,0
1715107,0
1715108,0
1715109,0
1715110,0
1715111,0.1954469
1715112,0.3510955
1715113,0.5275313
1715114,0.6734125
1715115,0.7599436
1715116,0.8482283
1715117,0.4741324
1715118,0.77435
1715119,0.7259001
1715120,0.5763
1715121,0.4573
1715122,0.29665
1715123,0.13719
1715200,0.01394
1715201,0
1715202,0
1715203,0
1715204,0
1715205,0
1715206,0
1715207,0
1715208,0
1715209,0
1715210,0.01860359
1715211,0.110925
1715212,0.31178
1715213,0.338045
1715214,0.455855
1715215,0.74511
1715216,0.8092
1715217,0.82705
1715218,0.8092
1715219,0.7344
1715220,0.6154
1715221,0.47345
1715222,0.31025
1715223,0.14535
1715300,0.016065
1715301,0
1715302,0
1715303,0
1715304,0
1715305,0
1715306,0
1715307,0
1715308,0
1715309,0
1715310,0
1715311,0.1970406
1715312,0.3657656
1715313,0.5239719
1715314,0.6647
1715315,0.773471
1715316,0.8380312
1715317,0.852135
1715318,0.8240722
1715319,0.7479402
1715320,0.6321217
1715321,0.4658
1715322,0.3407068
1715323,0.1760543
1715400,0.02470312
1715401,0
1715402,0
1715403,0
1715404,0
1715405,0
1715406,0
1715407,0
1715408,0
1715409,0
1715410,0
1715411,0.1900813
1715412,0.3525907
1715413,0.507025
1715414,0.6444063
1715415,0.7471033
1715416,0.8104802
1715417,0.8265715
1715418,0.7956238
1715419,0.7221284
1715420,0.6115841
1715421,0.41565
1715422,0.107695
1715423,0.032045
1715500,0.016575
1715501,0
1715502,0
1715503,0
1715504,0
1715505,0
1715506,0
1715507,0
1715508,0
1715509,0
1715510,0.02231239
1715511,0.17119
1715512,0.334815
1715513,0.496655
1715514,0.64617
1715515,0.74868
1715516,0.80835
1715517,0.48365
1715518,0.1785
1715519,0.1513
1715520,0.54825
1715521,0.39185
1715522,0.2006
1715523,0.123675
1715600,0.00306
1715601,0
1715602,0
1715603,0
1715604,0
1715605,0
1715606,0
1715607,0
1715608,0
1715609,0
1715610,0.02345435
1715611,0.12376
1715612,0.25891
1715613,0.14909
1715614,0.27183
1715615,0.02875413
1715616,0.5304
1715617,0.544
1715618,0.41735
1715619,0.37145
1715620,0.0918
1715621,0.17765
1715622,0.0833
1715623,0.01377
1715700,0.01970937
1715701,0
1715702,0
1715703,0
1715704,0
1715705,0
1715706,0
1715707,0
1715708,0
1715709,0
1715710,0.01938
1715711,0.014365
1715712,0.095455
1715713,0.249305
1715714,0.114155
1715715,0.064175
1715716,0.06205
1715717,0.07565
1715718,0.5285179
1715719,0.28985
1715720,0.2652
1715721,0.11645
1715722,0.0493
1715723,0.02261
1715800,0.003825
1715801,0
1715802,0
1715803,0
1715804,0
1715805,0
1715806,0
1715807,0
1715808,0
1715809,0
1715810,0.00935
1715811,0.14722
1715812,0.197115
1715813,0.341785
1715814,0.50235
1715815,0.44166
1715816,0.58905
1715817,0.3553
1715818,0.65705
1715819,0.6715
1715820,0.5916
1715821,0.45645
1715822,0.3128
1715823,0.147645
1715900,0.0204
1715901,0
1715902,0
1715903,0
1715904,0
1715905,0
1715906,0
1715907,0
1715908,0
1715909,0
1715910,0.02654671
1715911,0.182665
1715912,0.34085
1715913,0.50269
1715914,0.65008
1715915,0.763895
1715916,0.81515
1715917,0.69105
1715918,0.58225
1715919,0.5525
1715920,0.5236
1715921,0.3434
1715922,0.0561
1715923,0.04148
1716000,0.007055
1716001,0
1716002,0
1716003,0
1716004,0
1716005,0
1716006,0
1716007,0
1716008,0
1716009,0
1716010,0.02745695
1716011,0.17952
1716012,0.34884
1716013,0.505835
1716014,0.635715
1716015,0.73185
1716016,0.8211
1716017,0.83895
1716018,0.81005
1716019,0.7361
1716020,0.61965
1716021,0.4845
1716022,0.31875
1716023,0.1513
1716100,0.02244
1716101,0
1716102,0
1716103,0
1716104,0
1716105,0
1716106,0
1716107,0
1716108,0
1716109,0
1716110,0.02830303
1716111,0.17136
1716112,0.33473
1716113,0.488325
1716114,0.623815
1716115,0.72964
1716116,0.7973
1716117,0.8143
1716118,0.7871
1716119,0.6953
1716120,0.6154
1716121,0.442
1716122,0.3179
1716123,0.144415
1716200,0.02091
1716201,0
1716202,0
1716203,0
1716204,0
1716205,0
1716206,0
1716207,0
1716208,0
1716209,0
1716210,0.02908302
1716211,0.17119
1716212,0.329885
1716213,0.475915
1716214,0.62662
1716215,0.73423
1716216,0.79985
1716217,0.816
1716218,0.79475
1716219,0.71315
1716220,0.60775
1716221,0.46835
1716222,0.3145
1716223,0.152235
1716300,0.02346
1716301,0
1716302,0
1716303,0
1716304,0
1716305,0
1716306,0
1716307,0
1716308,0
1716309,0
1716310,0.02979523
1716311,0.17306
1716312,0.334135
1716313,0.4896
1716314,0.63393
1716315,0.73491
1716316,0.8092
1716317,0.1291935
1716318,0.7327
1716319,0.7089
1716320,0.57885
1716321,0.47515
1716322,0.32385
1716323,0.163455
1716400,0.024395
1716401,0
1716402,0
1716403,0
1716404,0
1716405,0
1716406,0
1716407,0
1716408,0
1716409,0
1716410,0.000903125
1716411,0.0104125
1716412,0.335835
1716413,0.1068344
1716414,0.05169062
1716415,0.2486244
1716416,0.09765109
1716417,0.2363821
1716418,0.7955467
1716419,0.7271912
1716420,0.1332597
1716421,0.4814747
1716422,0.1523421
1716423,0.001978493
1716500,0.00159375
1716501,0
1716502,0
1716503,0
1716504,0
1716505,0
1716506,0
1716507,0
1716508,0
1716509,0
1716510,0.00102
1716511,0.145095
1716512,0.065705
1716513,0.134895
1716514,0.394315
1716515,0.66317
1716516,0.5729
1716517,0.77095
1716518,0.76755
1716519,0.66215
1716520,0.53975
1716521,0.42925
1716522,0.3128
1716523,0.146795
1716600,0.026095
1716601,0
1716602,0
1716603,0
1716604,0
1716605,0
1716606,0
1716607,0
1716608,0
1716609,0
1716610,0.03151136
1716611,0.1564
1716612,0.29903
1716613,0.421345
1716614,0.61336
1716615,0.71536
1716616,0.75565
1716617,0.78795
1716618,0.77435
1716619,0.6766
1716620,0.54825
1716621,0.3706
1716622,0.2737
1716623,0.147135
1716700,0.024565
1716701,0
1716702,0
1716703,0
1716704,0
1716705,0
1716706,0
1716707,0
1716708,0
1716709,0
1716710,0.03193954
1716711,0.1845562
1716712,0.112965
1716713,0.52105
1716714,0.06902
1716715,0.0595
1716716,0.07735
1716717,0.04165
1716718,0.0629
1716719,0.10965
1716720,0.10795
1716721,0.0476
1716722,0.032555
1716723,0.022015
1716800,0.00323
1716801,0
1716802,0
1716803,0
1716804,0
1716805,0
1716806,0
1716807,0
1716808,0
1716809,0
1716810,0.003485
1716811,0.036975
1716812,0.031535
1716813,0.08406501
1716814,0.041565
1716815,0.030005
1716816,0.0833
1716817,0.06375
1716818,0.051
1716819,0.05865
1716820,0.1054
1716821,0.1309
1716822,0.04777
1716823,0.015215
1716900,0.00629
1716901,0
1716902,0
1716903,0
1716904,0
1716905,0
1716906,0
1716907,0
1716908,0
1716909,0
1716910,0.02057
1716911,0.08024
1716912,0.044795
1716913,0.07055
1716914,0.129115
1716915,0.7611127
1716916,0.8253093
1716917,0.66215
1716918,0.58055
1716919,0.6545
1716920,0.54995
1716921,0.4522
1716922,0.3026
1716923,0.148665
1717000,0.025585
1717001,0
1717002,0
1717003,0
1717004,0
1717005,0
1717006,0
1717007,0
1717008,0
1717009,0
1717010,0.020995
1717011,0.123845
1717012,0.268005
1717013,0.314245
1717014,0.253555
1717015,0.1777454
1717016,0.59755
1717017,0.6715
1717018,0.7174
1717019,0.6885
1717020,0.5576
1717021,0.03995
1717022,0.3359716
1717023,0.03349
1717100,0.03431875
1717101,0
1717102,0
1717103,0
1717104,0
1717105,0
1717106,0
1717107,0
1717108,0
1717109,0
1717110,0.032215
1717111,0.14178
1717112,0.296225
1717113,0.463505
1717114,0.6409
1717115,0.74783
1717116,0.8143
1717117,0.83215
1717118,0.8460293
1717119,0.7378
1717120,0.65843
1717121,0.5049
1717122,0.32725
1717123,0.18404
1717200,0.02907
1717201,0
1717202,0
1717203,0
1717204,0
1717205,0
1717206,0
1717207,0
1717208,0
1717209,0
1717210,0.03296931
1717211,0.1965094
1717212,0.3648625
1717213,0.5258312
1717214,0.6680469
1717215,0.7806385
1717216,0.8457547
1717217,0.8638815
1717218,0.8327041
1717219,0.7621492
1717220,0.6169087
1717221,0.5089422
1717222,0.3436911
1717223,0.1779546
1717300,0.028135
1717301,0
1717302,0
1717303,0
1717304,0
1717305,0
1717306,0
1717307,0
1717308,0
1717309,0
1717310,0.03295052
1717311,0.1905062
1717312,0.3477563
1717313,0.49691
1717314,0.4297813
1717315,0.73763
1717316,0.8213145
1717317,0.8428637
1717318,0.7701
1717319,0.7519414
1717320,0.59755
1717321,0.4675
1717322,0.306
1717323,0.1794141
1717400,0.025925
1717401,0
1717402,0
1717403,0
1717404,0
1717405,0
1717406,0
1717407,0
1717408,0
1717409,0
1717410,0.03077
1717411,0.15317
1717412,0.3570531
1717413,0.447865
1717414,0.52326
1717415,0.276845
1717416,0.67575
1717417,0.15215
1717418,0.5389
1717419,0.1173
1717420,0.51
1717421,0.1003
1717422,0.0901
1717423,0.041905
1717500,0.03532812
1717501,0
1717502,0
1717503,0
1717504,0
1717505,0
1717506,0
1717507,0
1717508,0
1717509,0
1717510,0.002465
1717511,0.05814
1717512,0.3501469
1717513,0.5051125
1717514,0.631125
1717515,0.7420558
1717516,0.79305
1717517,0.83045
1717518,0.8092
1717519,0.7403499
1717520,0.62985
1717521,0.4947
1717522,0.32895
1717523,0.1752373
1717600,0.03601875
1717601,0
1717602,0
1717603,0
1717604,0
1717605,0
1717606,0
1717607,0
1717608,0
1717609,0
1717610,0.03244404
1717611,0.170425
1717612,0.06571562
1717613,0.44642
1717614,0.58327
1717615,0.72913
1717616,0.76755
1717617,0.8279001
1717618,0.8041
1717619,0.731
1717620,0.5916
1717621,0.44285
1717622,0.31875
1717623,0.150195
1717700,0.009084376
1717701,0
1717702,0
1717703,0
1717704,0
1717705,0
1717706,0
1717707,0
1717708,0
1717709,0
1717710,0.03212616
1717711,0.1813156
1717712,0.3382469
1717713,0.4854032
1717714,0.6437901
1717715,0.3430609
1717716,0.81345
1717717,0.8415
1717718,0.79815
1717719,0.74715
1717720,0.6018
1717721,0.4692
1717722,0.3281
1717723,0.07133733
1717800,0.05471263
1717801,0
1717802,0
1717803,0
1717804,0
1717805,0
1717806,0
1717807,0
1717808,0
1717809,0
1717810,0.02142
1717811,0.08075
1717812,0.1128375
1717813,0.1241
1717814,0.2960656
1717815,0.7400853
1717816,0.8095061
1717817,0.8351498
1717818,0.8129338
1717819,0.73865
1717820,0.6339602
1717821,0.4965791
1717822,0.3388523
1717823,0.1776797
1717900,0.0357
1717901,0
1717902,0
1717903,0
1717904,0
1717905,0
1717906,0
1717907,0
1717908,0
1717909,0
1717910,0
1717911,0.176035
1717912,0.3530688
1717913,0.5110094
1717914,0.6521094
1717915,0.7625015
1717916,0.8332298
1717917,0.8578922
1717918,0.8213146
1717919,0.7627246
1717920,0.6082177
1717921,0.5083375
1717922,0.3467744
1717923,0.1784019
1718000,0.02555313
1718001,0
1718002,0
1718003,0
1718004,0
1718005,0
1718006,0
1718007,0
1718008,0
1718009,0
1718010,0.028985
1718011,0.14059
1718012,0.3487656
1718013,0.46852
1718014,0.607155
1718015,0.71638
1718016,0.79475
1718017,0.79305
1718018,0.75395
1718019,0.30005
1718020,0.5032
1718021,0.37655
1718022,0.3419921
1718023,0.15504
1718100,0.0359125
1718101,0
1718102,0
1718103,0
1718104,0
1718105,0
1718106,0
1718107,0
1718108,0
1718109,0
